country_code,admin_level,admin1,admin2,fips,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08
US,2,"Florida","Polk County","12105",7.324,9.333,9.347,9.236,9.858,10.943,8.882,6.913,8.978,9.146,9.166,9.582,9.7,7.083,5.018,7.357,6.296,5.592,5.872,5.95,2.722,1.0,3.664,3.458,3.644,3.473,3.646,1.368,0.41,2.468,2.81,3.17,3.506,2.351,0.281,0.043,1.463,1.733,1.919
US,2,"Florida","Putnam County","12107",8.586,10.067,11.503,10.657,11.466,12.496,10.401,7.561,11.406,11.223,11.206,12.491,12.917,9.712,7.672,11.475,9.196,7.835,9.35,8.72,3.784,3.02,5.943,5.214,5.861,6.614,6.231,2.826,1.837,3.73,4.342,4.889,6.082,4.764,2.332,0.146,4.4,4.046,4.29
US,2,"Florida","Saint Johns County","12109",7.604,9.956,10.41,10.412,10.302,11.808,9.911,7.379,9.79,10.362,10.6,11.01,10.844,7.696,6.209,7.965,6.838,5.932,6.031,6.337,4.137,2.513,3.797,3.545,3.327,3.38,3.926,2.891,1.45,2.304,2.47,3.037,3.346,2.214,1.472,0.072,1.578,1.946,1.782
US,2,"Florida","Saint Lucie County","12111",5.596,8.526,8.388,8.922,9.217,9.512,7.505,4.778,8.149,8.262,8.69,8.296,8.779,6.134,4.206,6.953,6.286,5.03,5.527,5.636,3.009,1.14,3.946,3.726,3.565,3.315,3.989,1.415,0.322,2.468,2.527,3.049,3.11,2.673,0.459,0.037,0.637,1.547,1.841
US,2,"Florida","Santa Rosa County","12113",7.403,11.453,12.121,10.899,12.906,14.106,10.948,7.897,11.839,12.103,12.55,13.133,13.762,9.281,6.597,9.878,9.18,8.038,7.949,9.44,4.27,2.19,6.005,5.33,5.854,5.638,5.786,3.037,1.73,4.778,3.714,5.265,5.813,3.918,1.715,0.232,3.233,3.708,3.569
US,2,"Florida","Sarasota County","12115",5.404,7.274,7.176,7.194,7.5,7.853,6.756,5.102,6.966,7.463,7.53,7.414,7.284,5.765,4.36,5.868,5.506,4.526,4.9,5.011,2.776,0.909,2.992,2.748,2.891,2.8,3.034,1.319,0.496,2.069,2.109,2.38,2.799,1.362,0.548,0.039,0.939,1.418,1.455
US,2,"Florida","Seminole County","12117",5.64,7.953,8.109,8.202,8.408,9.123,7.637,5.374,7.576,8.028,8.086,8.037,7.884,5.519,3.755,5.724,4.958,3.845,4.154,4.185,1.858,0.727,2.563,2.212,2.57,2.316,1.852,0.677,0.185,0.861,1.247,1.492,1.799,1.092,0.244,0.031,0.478,0.729,0.749
US,2,"Florida","Sumter County","12119",3.884,5.575,5.343,5.184,5.56,6.598,4.986,4.122,5.26,5.307,5.569,5.546,5.225,3.87,2.768,3.61,3.255,2.369,2.695,3.519,1.152,0.384,2.028,1.789,1.326,1.282,1.969,0.464,0.139,1.344,0.79,0.866,1.424,0.702,0.126,0.028,0.521,0.391,0.518
US,2,"Florida","Suwannee County","12121",8.78,13.664,14.48,13.87,13.68,15.646,12.751,8.856,13.204,14.409,13.934,14.58,15.717,10.476,8.372,13.566,11.337,10.195,11.757,11.762,5.02,2.521,8.924,10.062,8.744,8.808,8.489,4.613,2.532,6.28,5.671,7.564,8.582,7.635,1.795,0.446,6.388,5.618,5.55
US,2,"Florida","Taylor County","12123",4.499,5.764,5.119,5.282,5.445,4.362,4.561,9.24,5.329,5.343,6.318,6.388,7.299,6.637,6.454,5.451,4.586,4.437,5.765,4.6,5.64,5.849,4.408,3.95,4.35,3.313,5.301,3.381,4.357,3.492,3.541,4.189,3.388,3.01,2.962,1.622,3.937,3.042,3.087
US,2,"Florida","Union County","12125",17.593,24.181,24.34,24.146,24.77,26.809,24.775,14.907,23.019,23.112,22.716,24.437,22.137,23.261,16.77,21.866,15.672,18.572,16.779,17.233,11.777,2.293,16.412,17.83,17.174,16.454,13.435,6.626,4.232,10.15,13.1,13.352,11.399,11.262,7.312,1.964,6.56,15.13,10.902
US,2,"Florida","Volusia County","12127",5.156,6.982,7.397,7.332,7.614,8.389,7.048,5.378,7.451,7.832,7.984,8.2,8.32,6.456,4.98,6.016,5.241,4.876,4.887,5.137,2.71,1.557,3.501,3.306,3.141,3.32,3.601,1.77,0.921,2.19,2.382,2.689,2.999,1.732,0.442,0.036,1.31,1.544,1.94
US,2,"Florida","Wakulla County","12129",7.864,20.743,22.834,18.688,21.962,22.588,16.453,8.95,21.217,20.961,20.507,24.268,20.962,14.436,8.158,18.668,21.486,12.556,12.899,13.327,6.497,4.034,10.867,7.81,9.504,7.551,9.53,4.725,3.873,5.786,4.867,7.457,6.984,7.148,3.55,1.144,5.045,6.424,5.312
US,2,"Florida","Walton County","12131",11.73,14.73,12.101,10.287,12.987,13.472,9.554,6.322,7.129,7.832,9.521,11.225,12.506,12.19,5.21,5.17,4.6,4.639,5.554,15.282,23.876,4.858,4.573,3.93,4.382,4.693,5.166,4.159,3.035,3.635,3.182,5.075,4.63,3.814,2.1,1.096,3.042,3.621,2.73
US,2,"Florida","Washington County","12133",8.001,19.286,17.105,16.486,17.358,18.431,13.289,9.232,15.208,19.036,14.723,17.382,16.991,14.156,8.212,14.79,15.648,13.447,17.348,13.52,8.436,4.206,8.848,10.574,14.756,11.658,10.733,5.562,2.534,9.552,8.707,8.95,8.243,7.828,5.237,2.121,6.072,8.656,8.814
US,1,"Georgia","","13",7.651,9.768,9.739,9.549,9.845,11.54,10.109,7.459,9.91,9.895,10.235,10.449,10.295,7.401,4.556,7.338,6.37,5.615,6.212,6.771,4.105,1.427,3.438,3.165,3.933,3.892,4.573,2.699,1.005,3.056,2.448,3.419,4.055,3.572,0.834,0.212,2.146,2.274,2.431
US,2,"Georgia","Appling County","13001",9.292,14.218,12.648,11.711,10.592,12.372,12.394,8.762,14.57,12.086,14.04,13.903,15.348,13.861,8.129,8.622,11.618,9.533,12.086,11.572,8.254,5.871,8.481,8.17,6.047,7.537,9.431,6.958,3.929,7.447,5.775,5.949,10.275,5.1,1.831,2.385,2.864,4.542,4.096
US,2,"Georgia","Atkinson County","13003",17.059,19.728,18.584,16.847,18.768,19.712,18.341,14.192,18.63,19.008,18.974,19.284,19.3,17.909,12.308,18.925,15.921,17.828,15.934,19.874,14.926,11.439,15.666,11.327,13.958,12.439,16.049,10.477,8.2,13.982,11.04,13.84,13.471,11.686,4.08,0.514,13.97,9.922,11.832
US,2,"Georgia","Bacon County","13005",9.146,14.222,10.568,9.496,8.68,18.052,15.189,9.539,11.794,15.133,14.598,12.816,17.602,18.34,8.386,10.661,9.082,9.54,10.834,9.199,7.866,2.388,7.193,8.381,8.143,7.85,8.666,4.617,4.135,7.418,6.35,6.286,7.909,6.232,4.06,2.077,5.727,4.509,5.346
US,2,"Georgia","Baldwin County","13009",6.386,5.986,5.514,5.976,6.052,8.573,7.907,6.033,6.201,5.733,6.089,7.008,10.743,8.137,5.908,8.456,6.457,5.867,7.185,7.494,5.076,3.976,4.754,4.686,5.29,5.311,5.478,4.671,4.561,4.812,4.292,4.947,5.214,4.726,2.565,2.076,4.368,3.805,4.084
US,2,"Georgia","Banks County","13011",13.889,16.705,15.809,17.531,16.806,19.909,17.514,13.281,19.761,18.422,18.795,18.638,19.342,13.796,10.403,14.751,15.627,14.5,15.279,16.269,11.025,7.154,12.467,10.034,13.322,13.418,14.506,8.869,8.176,12.92,11.136,14.012,13.766,12.023,6.758,6.079,10.497,10.32,11.078
US,2,"Georgia","Barrow County","13013",10.066,15.122,15.676,14.792,15.13,17.224,14.254,9.816,15.906,15.241,15.603,16.02,15.325,10.223,6.39,12.206,10.686,10.188,10.835,10.689,6.586,2.257,6.888,6.57,7.642,8.201,8.98,4.216,1.822,7.261,4.859,6.547,6.749,6.432,1.858,0.685,5.256,5.375,5.688
US,2,"Georgia","Bartow County","13015",10.684,13.542,13.114,14.108,14.236,16.281,14.557,11.551,14.153,13.8,14.041,14.246,13.48,9.556,5.28,9.983,9.308,8.428,9.638,10.183,7.094,3.607,6.793,6.048,7.22,8.254,8.44,5.627,3.203,6.854,5.69,7.621,7.944,7.531,3.441,2.39,6.276,6.568,6.386
US,2,"Georgia","Ben Hill County","13017",5.473,8.284,6.724,5.347,5.828,9.29,9.881,5.576,5.806,8.907,8.599,7.914,9.211,9.291,4.504,6.597,4.666,4.688,5.844,6.549,3.783,2.45,4.227,4.003,3.926,4.743,4.938,3.17,2.606,4.085,3.836,4.285,4.212,3.885,2.152,1.598,3.721,3.884,3.978
US,2,"Georgia","Berrien County","13019",13.468,17.138,16.308,16.217,16.7,18.66,17.208,12.349,14.271,17.524,16.41,15.926,16.22,14.957,10.28,13.024,13.226,11.879,13.838,14.291,8.087,3.912,8.659,10.018,9.376,8.654,11.918,4.651,4.435,7.882,7.213,9.452,10.103,8.999,1.636,0.296,6.426,7.696,8.823
US,2,"Georgia","Bibb County","13021",6.624,8.359,7.869,7.812,8.083,9.072,8.42,6.418,8.061,8.114,8.279,8.744,8.722,7.111,4.92,7.747,6.655,5.86,6.128,6.54,4.457,1.702,3.937,3.528,4.224,4.267,4.364,3.473,1.608,3.724,3.278,4.241,4.912,4.117,0.651,0.478,2.129,2.58,2.843
US,2,"Georgia","Bleckley County","13023",6.212,13.773,13.017,9.024,9.572,25.305,20.203,7.068,15.069,12.412,15.974,18.122,16.201,13.89,6.736,15.085,6.789,6.652,9.881,10.024,3.685,1.76,4.421,5.126,4.107,3.9,6.475,3.92,1.82,4.287,4.045,4.981,4.65,5.299,1.351,0.614,4.292,3.504,3.265
US,2,"Georgia","Brantley County","13025",10.252,24.84,22.545,19.993,17.544,25.9,15.433,6.991,23.306,22.392,23.237,19.813,24.97,15.52,11.85,19.524,20.913,16.299,20.171,16.856,9.824,2.037,12.316,11.03,13.902,6.088,8.088,4.131,1.609,9.063,7.354,12.353,7.829,9.607,1.348,0.433,5.406,5.028,3.154
US,2,"Georgia","Brooks County","13027",8.701,19.26,17.096,11.083,15.156,21.058,17.212,12.232,15.537,18.01,14.259,18.164,19.428,12.708,9.503,14.2,17.668,13.014,11.999,9.266,4.48,2.275,8.599,3.313,8.808,4.623,11.772,5.656,1.448,4.0,3.856,8.621,11.94,4.452,1.035,0.193,7.127,9.38,8.46
US,2,"Georgia","Bryan County","13029",11.775,20.937,20.761,19.653,20.098,22.976,17.968,9.721,21.34,21.287,21.773,21.917,21.2,16.235,9.268,18.776,16.293,13.186,15.03,17.754,7.86,1.896,10.134,9.074,8.265,9.021,8.17,4.519,1.983,6.621,7.946,6.457,6.938,8.494,0.712,0.087,4.656,3.806,5.949
US,2,"Georgia","Bulloch County","13031",4.374,4.945,4.798,4.242,4.87,7.037,4.985,4.598,4.751,5.018,5.368,6.086,9.435,7.744,5.01,6.786,6.392,5.766,6.455,6.348,3.914,2.167,4.535,4.031,4.276,4.473,4.852,3.515,2.114,4.08,3.138,3.69,3.869,3.346,1.056,0.596,2.85,2.844,3.148
US,2,"Georgia","Burke County","13033",7.588,11.367,11.631,9.73,14.31,15.262,18.85,7.997,13.17,10.912,11.031,17.676,18.956,12.957,9.184,8.182,7.12,9.951,8.943,10.338,8.806,5.084,6.321,5.887,6.573,5.965,8.258,7.01,3.362,7.093,6.77,6.084,5.601,4.363,2.342,1.307,4.464,3.053,4.766
US,2,"Georgia","Butts County","13035",14.995,23.608,21.976,22.986,21.864,24.247,20.327,17.068,24.116,22.344,23.44,24.416,23.583,16.443,12.836,20.074,18.976,16.674,18.124,19.514,10.496,3.089,14.269,12.715,13.781,13.572,15.89,9.136,4.853,13.141,11.374,13.001,15.939,12.295,3.629,2.157,9.186,10.66,9.782
US,2,"Georgia","Camden County","13039",6.411,8.121,8.029,7.916,7.688,10.642,8.387,6.058,7.982,8.012,8.336,8.186,8.912,7.98,5.833,6.776,6.209,6.015,5.947,6.507,4.508,2.212,4.367,3.741,4.531,4.003,4.023,2.498,1.084,2.451,3.161,3.326,3.431,3.377,1.08,0.071,2.804,2.666,3.052
US,2,"Georgia","Candler County","13043",11.023,16.53,12.825,14.256,12.604,17.38,17.128,12.984,13.727,18.344,16.569,17.078,16.778,19.694,7.723,10.014,12.712,8.945,8.886,13.166,7.664,3.938,7.928,7.654,10.629,7.184,13.024,7.728,4.153,8.58,8.874,8.736,8.264,8.439,3.119,2.557,7.981,6.709,7.821
US,2,"Georgia","Carroll County","13045",9.594,12.739,13.0,12.929,13.37,15.965,13.498,9.651,13.159,13.348,13.889,14.375,14.228,10.641,5.59,10.179,10.017,8.578,10.01,10.472,6.344,2.186,5.387,5.311,6.006,6.13,6.882,4.038,1.82,5.123,4.489,6.094,6.389,5.999,2.442,0.944,4.82,4.491,4.928
US,2,"Georgia","Catoosa County","13047",8.101,10.036,9.714,10.059,10.672,10.787,9.718,8.018,9.914,10.239,10.206,10.665,9.831,7.233,4.583,8.046,7.9,6.91,7.614,7.13,4.584,2.03,4.127,3.948,5.472,5.772,7.145,4.723,2.938,4.826,4.02,5.464,6.045,4.972,0.874,0.292,3.377,3.314,3.752
US,2,"Georgia","Charlton County","13049",4.285,24.493,15.703,11.653,10.539,22.987,17.883,5.092,22.263,28.785,23.91,15.799,15.757,8.63,6.57,20.45,8.053,16.125,10.207,7.957,4.438,3.578,4.616,9.222,6.978,11.582,8.476,5.047,1.088,3.34,4.874,4.889,5.353,7.093,2.398,0.563,4.724,4.16,3.894
US,2,"Georgia","Chatham County","13051",6.134,8.01,8.254,7.42,7.35,9.252,7.29,6.442,7.945,7.817,8.571,8.822,9.724,6.724,5.721,7.169,5.79,6.387,6.258,6.367,2.516,1.009,3.882,3.334,2.928,2.972,3.356,1.385,0.609,2.03,2.117,2.99,3.321,3.236,0.605,0.08,1.71,2.18,2.059
US,2,"Georgia","Chattahoochee County","13053","",12.176,16.336,12.465,18.915,20.56,18.618,"",16.384,16.858,20.329,18.726,21.79,"",5.589,12.204,19.941,10.499,13.61,15.852,"","",5.1,11.62,12.286,4.764,16.867,"","","","",5.384,4.419,"","","",3.907,"",""
US,2,"Georgia","Chattooga County","13055",7.91,10.896,11.393,11.174,11.694,14.825,12.668,8.078,11.132,11.415,11.012,10.9,9.475,7.291,3.358,8.018,7.113,6.451,8.152,7.903,5.29,2.816,4.347,3.587,5.285,5.598,6.249,4.791,3.517,6.142,4.63,5.518,6.523,4.853,2.063,0.333,4.801,4.262,4.667
US,2,"Georgia","Cherokee County","13057",7.604,10.053,10.574,10.597,10.797,11.367,10.309,7.44,10.518,10.135,10.274,10.149,9.065,6.527,3.356,5.963,5.319,4.132,5.15,5.611,3.831,1.497,2.259,1.948,2.904,2.79,3.431,2.46,0.891,2.574,1.636,2.524,3.177,2.636,0.815,0.37,1.852,1.816,2.025
US,2,"Georgia","Clarke County","13059",5.238,4.29,4.055,4.31,4.73,9.966,9.348,6.959,7.423,7.015,7.355,7.296,7.802,5.588,3.853,5.224,4.062,4.421,3.967,4.966,2.424,0.509,1.881,1.975,2.969,2.662,3.307,2.168,0.786,2.445,1.935,2.848,3.446,3.085,1.065,0.17,1.484,2.103,1.62
US,2,"Georgia","Clayton County","13063",4.545,7.537,8.016,7.08,7.446,9.542,6.626,4.168,8.248,7.795,8.088,8.654,8.073,5.231,1.97,5.209,3.903,3.62,4.032,4.352,1.57,0.076,1.387,1.201,2.02,2.038,2.732,0.536,0.058,0.798,0.411,0.804,1.143,1.232,0.056,0.04,0.292,0.158,0.274
US,2,"Georgia","Clinch County","13065",12.031,16.04,15.232,15.737,11.157,25.874,22.198,12.334,14.636,15.183,24.648,16.21,22.686,15.213,10.04,10.294,17.162,13.521,14.936,11.601,12.234,6.498,7.745,11.438,8.142,6.518,7.139,11.064,5.088,7.204,11.323,6.752,11.4,10.151,6.858,2.814,9.683,7.401,15.085
US,2,"Georgia","Cobb County","13067",6.537,8.68,8.834,8.786,9.225,10.477,8.818,6.498,8.817,8.667,8.975,9.126,8.799,5.964,2.805,5.324,4.437,3.704,4.033,4.809,2.786,0.421,1.341,1.49,1.842,1.715,2.603,1.334,0.2,1.351,0.833,1.478,2.169,1.821,0.165,0.054,0.554,0.74,0.776
US,2,"Georgia","Coffee County","13069",6.862,8.92,9.255,7.968,7.579,10.393,10.25,6.967,8.806,9.518,9.624,9.762,10.199,8.533,6.708,8.409,7.84,7.682,7.94,8.664,7.159,4.678,6.29,6.857,5.922,6.734,7.105,5.656,3.052,5.892,5.468,6.761,7.339,7.378,3.154,1.098,4.529,4.167,5.242
US,2,"Georgia","Colquitt County","13071",8.764,9.608,10.706,8.55,8.948,11.126,9.88,7.382,9.22,9.766,9.866,9.555,10.475,7.663,6.013,8.112,6.542,7.176,7.814,8.699,5.861,2.849,5.818,5.82,5.509,6.054,6.006,4.773,1.88,5.069,5.479,5.519,6.496,5.428,3.228,1.028,4.039,3.93,4.616
US,2,"Georgia","Columbia County","13073",6.374,8.548,8.586,8.382,8.49,9.467,7.95,5.855,8.382,8.673,8.849,9.049,9.318,7.218,4.811,7.81,6.909,5.507,6.302,6.632,4.225,1.547,3.832,3.694,4.403,4.624,5.082,3.215,1.546,3.723,3.441,4.145,4.99,3.776,0.711,0.31,2.398,2.711,2.87
US,2,"Georgia","Cook County","13075",11.411,13.262,17.978,18.937,16.284,21.328,21.152,10.373,20.585,20.958,20.498,18.858,20.74,18.262,9.398,17.189,15.764,12.998,15.642,13.432,8.78,4.839,10.772,9.462,10.587,9.513,10.405,7.776,4.022,7.432,8.221,8.956,12.375,7.567,3.949,3.28,8.5,6.474,6.203
US,2,"Georgia","Coweta County","13077",8.758,12.068,12.346,12.112,12.479,14.367,12.392,9.191,12.35,12.072,12.811,12.738,11.778,8.352,4.924,9.706,8.696,8.171,8.69,8.531,6.089,2.019,5.227,5.03,5.875,5.816,6.122,4.085,1.657,4.823,5.861,5.695,6.762,4.971,1.827,0.492,3.374,3.398,4.09
US,2,"Georgia","Crawford County","13079",20.885,26.219,24.859,22.138,20.46,24.287,19.28,11.947,24.85,24.516,24.013,26.749,25.396,23.291,17.357,26.234,22.242,22.135,23.175,20.038,11.008,2.46,14.59,11.726,6.558,16.873,18.865,9.13,4.677,11.304,8.988,10.856,21.065,11.882,0.414,0.083,4.502,3.191,4.798
US,2,"Georgia","Crisp County","13081",5.487,9.185,7.402,6.367,6.262,13.098,14.725,7.679,7.238,7.272,10.335,11.241,12.36,12.494,7.319,7.271,5.013,5.083,7.742,7.694,3.958,2.298,6.089,3.609,4.476,4.878,4.916,3.341,2.98,3.461,3.777,3.843,4.747,4.795,2.146,0.691,3.138,3.529,4.87
US,2,"Georgia","Dade County","13083",11.928,15.277,14.031,15.19,15.349,24.314,20.898,12.421,16.644,14.83,14.416,22.064,17.468,10.957,7.033,12.742,13.609,10.093,10.635,11.873,7.692,3.201,8.42,4.755,8.812,10.204,9.981,6.825,4.565,7.365,5.862,6.497,7.765,8.309,2.44,2.194,7.216,7.297,7.37
US,2,"Georgia","Dawson County","13085",12.239,16.217,15.965,16.222,16.453,18.723,15.924,12.251,16.754,16.868,16.312,17.042,17.615,11.517,7.694,12.549,10.798,10.264,11.738,11.493,8.285,3.549,5.935,6.254,8.666,8.209,8.879,6.415,3.731,6.569,6.101,7.709,9.018,7.828,2.792,0.94,5.019,5.326,5.815
US,2,"Georgia","DeKalb County","13089",5.097,6.995,6.848,6.856,7.108,8.022,7.132,4.804,7.071,7.134,7.214,7.258,6.597,4.184,1.724,3.461,2.269,1.716,2.122,2.678,0.833,0.065,0.078,0.188,0.412,0.303,0.661,0.299,0.044,0.077,0.053,0.135,0.35,0.396,0.049,0.038,0.055,0.058,0.061
US,2,"Georgia","Decatur County","13087",6.707,8.721,9.366,8.593,8.096,11.422,11.778,7.388,7.764,9.546,10.226,9.962,10.505,8.152,6.328,7.916,8.099,6.876,7.629,7.85,4.325,3.75,5.991,5.412,6.039,5.57,5.926,4.224,3.962,5.33,4.998,5.625,6.312,4.589,3.538,1.148,5.104,4.865,4.939
US,2,"Georgia","Dodge County","13091",12.609,18.772,16.527,15.628,15.208,21.875,18.738,11.695,18.25,18.152,18.25,19.841,18.104,15.726,11.997,17.224,15.957,12.719,13.319,16.08,7.556,3.858,10.617,10.933,10.853,12.584,10.163,8.759,3.822,10.761,8.26,10.31,12.107,10.988,3.138,1.87,6.91,7.764,9.337
US,2,"Georgia","Dooly County","13093",17.912,19.147,22.474,18.285,18.786,22.87,22.289,15.281,19.411,19.518,24.554,24.563,30.493,21.611,15.96,18.329,18.066,18.144,20.881,22.583,15.201,4.712,14.524,16.516,18.218,17.798,17.476,13.674,7.605,16.502,18.33,16.851,17.334,17.167,6.551,5.531,12.624,16.214,16.24
US,2,"Georgia","Dougherty County","13095",4.698,7.335,7.398,6.363,6.639,7.813,6.222,5.06,7.11,7.323,7.763,7.6,7.199,4.904,3.637,5.377,4.741,4.98,4.993,5.043,1.186,0.478,2.982,3.279,3.86,2.905,3.353,1.464,0.491,2.698,1.809,2.988,3.281,3.029,0.728,0.116,1.924,1.96,2.479
US,2,"Georgia","Douglas County","13097",6.964,10.972,11.107,10.499,10.971,12.292,10.132,7.017,10.324,10.765,11.6,11.204,10.728,6.866,3.306,7.565,7.193,5.922,6.77,6.982,3.682,0.673,3.668,3.701,3.757,3.284,3.974,1.436,0.15,2.29,2.112,3.369,3.603,4.349,0.223,0.057,1.168,1.91,1.984
US,2,"Georgia","Early County","13099",5.02,8.035,6.928,4.652,8.899,10.648,7.184,4.09,4.386,8.113,5.954,9.526,10.068,8.678,4.992,7.041,3.866,5.885,5.262,7.123,1.454,0.243,2.952,3.624,3.26,3.187,2.404,1.512,0.544,2.625,2.692,3.567,2.641,1.666,0.923,0.551,1.55,2.212,1.874
US,2,"Georgia","Echols County","13101",15.678,27.388,26.844,25.372,25.44,26.692,24.227,17.886,21.609,25.659,25.912,28.139,25.153,20.894,15.912,23.022,23.303,23.943,22.813,22.797,20.24,8.198,20.374,22.721,22.739,21.396,22.064,17.121,9.888,17.735,19.383,20.474,21.53,20.059,10.35,4.888,18.999,19.828,20.533
US,2,"Georgia","Effingham County","13103",10.212,16.25,17.166,15.059,15.419,18.062,14.934,10.124,16.664,17.361,16.536,17.86,17.892,13.383,8.692,15.111,12.973,11.893,12.369,12.499,5.978,2.281,9.27,9.65,8.42,8.472,8.955,3.93,1.998,7.155,6.868,7.916,7.815,7.349,2.119,0.882,3.477,6.568,4.641
US,2,"Georgia","Elbert County","13105",9.609,10.672,10.604,10.707,9.756,12.994,17.952,8.802,9.371,10.342,10.662,11.749,15.47,12.587,7.688,8.437,6.704,8.324,8.568,8.786,8.855,3.727,4.422,5.036,7.351,7.715,8.237,6.073,5.098,6.991,6.439,6.626,6.917,6.884,3.409,3.078,5.924,4.716,5.009
US,2,"Georgia","Emanuel County","13107",6.47,10.046,7.505,8.542,12.445,9.106,8.304,4.896,11.242,9.124,13.176,13.314,14.088,9.364,7.091,10.599,6.32,6.26,5.722,9.154,4.835,2.654,5.44,5.777,4.196,4.6,5.874,4.304,2.844,4.592,4.778,4.883,4.993,5.429,1.548,0.849,3.187,3.838,3.931
US,2,"Georgia","Evans County","13109",8.111,12.16,10.12,12.302,17.33,22.398,18.071,7.088,10.272,11.995,17.632,9.642,11.159,15.676,6.869,9.439,9.738,8.296,13.684,10.491,7.454,4.917,7.037,8.714,8.113,7.998,8.624,7.267,3.043,6.267,5.883,7.911,7.18,5.73,3.44,0.387,4.884,5.722,5.859
US,2,"Georgia","Fannin County","13111",12.535,10.741,10.97,10.412,11.504,12.38,11.332,11.203,10.926,10.171,11.535,11.9,11.892,8.224,9.941,10.727,9.638,9.175,9.315,9.034,7.935,6.271,6.652,5.659,6.475,6.772,7.071,4.947,2.964,6.104,3.628,3.927,4.981,5.255,1.839,1.344,4.967,4.517,6.104
US,2,"Georgia","Fayette County","13113",7.491,9.706,9.522,9.531,9.521,10.797,10.284,7.225,9.918,9.674,10.243,9.919,8.784,6.573,3.632,6.276,5.61,4.736,4.976,5.743,3.716,1.505,2.596,2.804,3.574,3.45,4.296,2.72,0.822,2.955,2.77,3.266,4.12,3.201,0.552,0.08,1.334,1.739,1.771
US,2,"Georgia","Floyd County","13115",7.754,8.778,8.836,8.993,8.805,10.337,9.424,7.547,9.24,8.748,9.414,9.355,8.989,6.671,4.553,7.296,6.854,6.619,7.055,7.229,5.548,2.874,4.935,4.92,5.589,6.082,6.498,4.411,2.995,5.522,4.746,5.573,6.446,6.249,3.123,1.894,5.047,5.12,5.642
US,2,"Georgia","Forsyth County","13117",8.433,10.275,10.16,10.298,10.378,11.652,10.787,8.219,9.694,9.89,10.308,10.263,9.448,7.054,4.705,6.352,5.528,4.821,5.798,5.995,4.939,1.906,1.832,1.304,3.302,3.214,4.259,3.75,1.49,2.096,1.095,2.754,3.748,2.846,0.562,0.301,0.969,0.932,1.394
US,2,"Georgia","Franklin County","13119",15.462,17.244,17.286,18.042,17.01,18.021,18.829,14.805,17.366,18.228,16.878,17.934,19.035,16.814,11.469,14.946,14.566,13.744,15.285,15.176,12.436,8.9,11.84,12.705,13.34,13.125,13.874,9.03,4.805,11.364,10.392,12.856,13.355,13.428,5.218,3.518,9.661,11.508,11.232
US,2,"Georgia","Fulton County","13121",7.292,7.631,7.72,7.707,8.348,9.12,8.997,6.841,7.865,7.67,8.082,8.247,7.971,5.669,3.076,4.459,3.382,2.496,3.208,3.703,2.23,0.544,0.441,0.47,1.048,0.898,1.585,1.034,0.238,0.435,0.235,0.72,1.043,0.988,0.15,0.057,0.192,0.222,0.242
US,2,"Georgia","Gilmer County","13123",9.07,9.736,10.014,9.585,9.426,11.541,10.346,10.696,10.757,9.64,9.596,9.78,9.459,8.085,6.249,8.416,8.172,7.226,8.797,8.721,5.402,4.248,5.359,4.519,5.982,5.7,5.821,4.748,3.018,5.297,4.359,4.968,5.816,5.068,3.577,1.906,4.604,5.06,5.068
US,2,"Georgia","Glynn County","13127",6.343,7.924,7.857,7.414,7.399,9.295,8.984,6.761,8.3,8.076,8.397,8.436,8.486,7.066,6.13,7.819,6.26,5.68,5.744,6.548,4.357,2.754,4.751,4.576,4.942,4.328,4.878,3.081,1.981,3.653,3.157,3.944,4.57,4.493,1.214,0.405,2.786,3.243,3.325
US,2,"Georgia","Gordon County","13129",8.349,9.478,9.636,9.629,9.618,11.399,11.505,8.039,9.33,9.462,10.313,9.919,10.206,7.258,4.277,6.938,6.889,6.59,7.708,7.529,6.426,3.724,4.882,6.001,6.933,6.998,7.453,6.221,3.65,5.808,5.072,6.662,6.92,5.982,2.46,1.83,5.393,5.095,5.545
US,2,"Georgia","Grady County","13131",9.247,15.155,12.323,11.491,12.092,15.093,15.276,7.736,13.785,13.104,14.216,15.918,16.441,14.34,6.028,12.493,7.684,8.278,11.266,10.956,6.939,3.096,6.763,8.239,7.753,7.036,6.51,2.871,2.514,4.983,4.923,5.898,6.486,5.972,2.57,1.028,4.592,5.528,4.512
US,2,"Georgia","Greene County","13133",13.544,13.896,12.194,17.451,19.893,18.676,15.867,19.402,13.381,13.982,14.111,13.497,16.816,12.135,9.408,12.135,9.131,8.632,11.625,8.784,7.472,11.614,6.891,9.215,8.18,6.017,7.396,5.851,4.906,7.221,8.578,7.028,11.195,9.989,5.263,1.617,5.229,8.071,6.66
